row,Predicted_log10FC
465,1.3141732215881348
466,1.7672882080078125
467,2.9411892890930176
468,3.1137030124664307
469,3.773561954498291
470,2.4554257392883301
471,3.5149638652801514
472,2.4554257392883301
473,2.4554257392883301
474,3.4794256687164307
475,3.4794256687164307
476,3.4525277614593506
477,3.4525277614593506
478,1.636203408241272
479,1.1698191165924072
480,-0.0054847663268446922
481,4.2056674957275391
482,3.0252139568328857
483,3.4105689525604248
484,4.0250287055969238
485,3.4426524639129639
486,3.7303650379180908
487,3.7303650379180908
488,3.5376260280609131
489,2.9581077098846436
490,3.9655115604400635
491,2.8149213790893555
492,2.8149213790893555
493,3.3938713073730469
494,1.2601864337921143
495,2.0812079906463623
496,2.2763278484344482
497,2.1764571666717529
498,2.3550636768341064
499,2.4254190921783447
500,1.6240097284317017
501,1.636203408241272
502,1.0710762739181519
503,0.045058611780405045
504,3.6228532791137695
505,2.4942247867584229
506,2.1343386173248291
507,3.8004565238952637
508,3.2661712169647217
509,3.3696813583374023
510,1.2455931901931763
511,2.0821092128753662
512,0.51221436262130737
513,0.87491869926452637
514,-0.58492672443389893
515,-0.2757129967212677
516,-0.19894346594810486
517,1.8301005363464355
518,1.0710762739181519
519,0.70466625690460205
520,1.0692003965377808
521,0.18493585288524628
522,0.28489032387733459
523,0.10815642774105072
524,1.675261378288269
525,-0.071076042950153351
526,0.94682896137237549
527,1.0044474601745605
528,0.44181421399116516
529,1.7765663862228394
530,1.1320395469665527
531,1.9083138704299927
532,1.6536551713943481
533,2.2682456970214844
534,1.812406063079834
535,1.9386246204376221
536,1.7764581441879272
537,1.9845650196075439
538,2.1570737361907959
539,0.130693718791008
540,1.7947560548782349
541,1.905666708946228
542,1.8524023294448853
543,1.7585823535919189
544,1.6757760047912598
545,1.6889451742172241
546,2.0186429023742676
547,1.9435923099517822
548,2.4780242443084717
549,2.4712281227111816
550,1.6258310079574585
551,2.1960997581481934
552,1.8105465173721313
553,2.2728049755096436
554,2.3134689331054688
555,2.1782851219177246
556,1.7615300416946411
557,0.98568743467330933
558,-0.039036102592945099
559,3.4519646167755127
560,2.7488107681274414
561,1.979684591293335
562,1.7765333652496338
563,2.543790340423584
564,2.9463057518005371
565,2.3905842304229736
566,3.8725540637969971
567,1.9692095518112183
568,2.0205178260803223
569,0.10898910462856293
570,0.98568743467330933
571,1.7796838283538818
572,0.17164897918701172
573,0.41721639037132263
574,-0.28882211446762085
575,1.6061739921569824
576,0.12043954432010651
577,2.1950051784515381
578,1.9986140727996826
579,2.4938704967498779
580,2.5872981548309326
581,2.1533317565917969
582,1.636203408241272
583,0.98568743467330933
584,-0.039036102592945099
585,1.2341045141220093
586,1.021353006362915
587,1.3527108430862427
588,1.5242636203765869
589,1.6903848648071289
590,0.51519447565078735
591,-0.14510422945022583
592,1.7615300416946411
593,0.066724136471748352
594,0.14797356724739075
595,0.53605276346206665
596,0.89601218700408936
597,0.84628325700759888
598,2.1330797672271729
599,1.181052565574646
600,1.5675585269927979
601,-0.63831758499145508
602,-0.60237067937850952
603,0.77567219734191895
604,1.4966789484024048
605,0.23359186947345734
606,0.57857245206832886
607,1.0283130407333374
608,0.27932199835777283
609,-0.067385688424110413
610,0.55873620510101318
611,0.32637351751327515
612,1.188948392868042
613,1.1707212924957275
614,1.9930652379989624
615,1.7206993103027344
616,0.060106128454208374
617,0.080706328153610229
618,-1.1077498197555542
619,-0.86877280473709106
620,-1.9437623023986816
621,1.7796838283538818
622,0.13656362891197205
623,-0.15137495100498199
624,1.5675585269927979
625,0.16274413466453552
626,-0.063398808240890503
627,-0.68196052312850952
