fold,row,Predicted_log10FC
3,10,0.62420773506164551
3,16,0.011864900588989258
3,24,0.14488315582275391
3,26,-0.018297672271728516
3,28,1.528425931930542
3,29,1.1030905246734619
3,34,-0.10013556480407715
3,39,0.4033660888671875
3,48,1.4577968120574951
3,49,0.92976021766662598
3,62,1.4591381549835205
3,63,1.0862076282501221
3,85,1.1030905246734619
3,86,0.31743669509887695
3,90,1.7106454372406006
3,93,0.83691525459289551
3,95,0.093303918838500977
3,99,1.556598424911499
3,106,1.7520091533660889
3,109,1.9380710124969482
3,113,0.18794059753417969
3,115,2.145761251449585
3,117,1.528425931930542
3,121,1.7935254573822021
3,127,1.9228775501251221
3,129,0.093303918838500977
3,130,1.5728638172149658
3,134,2.3713929653167725
3,140,3.16524338722229
3,142,1.6973488330841064
3,143,2.0922958850860596
3,146,1.1030905246734619
3,154,2.8470079898834229
3,159,2.1573531627655029
3,160,2.5440490245819092
3,164,0.82744574546813965
3,168,2.7046668529510498
3,169,2.9752800464630127
3,170,3.0248448848724365
3,180,0.78963685035705566
3,184,0.48714852333068848
3,212,0.56022739410400391
3,218,0.56242203712463379
3,222,1.9198925495147705
3,230,2.1408541202545166
3,235,1.084855318069458
3,238,0.8403322696685791
3,255,0.48714852333068848
3,259,1.1094348430633545
3,263,0.64570045471191406
3,265,0.5659174919128418
3,275,0.023736476898193359
3,285,-0.74445962905883789
3,288,-0.69290566444396973
3,290,-0.70438671112060547
3,295,1.0862076282501221
3,297,-1.6973400115966797
3,298,-1.5221157073974609
3,300,-1.4653986692428589
3,304,0.021750450134277344
3,313,1.1993701457977295
3,314,-1.122258186340332
3,315,-1.5231145620346069
3,319,-0.79197478294372559
3,327,-1.0223002433776855
3,329,-0.65866374969482422
3,330,0.30542588233947754
3,337,-1.3588241338729858
3,351,1.789501428604126
3,352,1.9928228855133057
3,354,2.3084161281585693
3,355,2.0808937549591064
3,363,0.48714852333068848
3,370,-0.5404212474822998
3,384,0.92976021766662598
3,390,0.30755186080932617
3,393,0.23551297187805176
3,394,0.5879969596862793
3,396,0.23096990585327148
3,402,1.0077292919158936
3,403,1.1030905246734619
3,413,-0.54392814636230469
3,417,0.65127897262573242
3,419,0.51585006713867188
3,434,0.48447251319885254
3,442,0.89151740074157715
3,446,0.90017485618591309
3,454,0.013406276702880859
3,455,1.1486647129058838
3,458,1.2073037624359131
3,469,3.2621996402740479
3,482,2.7943365573883057
3,500,2.0121519565582275
3,512,0.39161872863769531
3,513,0.5354468822479248
3,514,0.20056676864624023
3,524,1.0862076282501221
3,526,0.43863081932067871
3,536,2.2479269504547119
3,539,0.48092460632324219
3,550,1.3543727397918701
3,572,0.31743669509887695
3,578,2.1246035099029541
3,586,1.7468931674957275
3,587,1.8168928623199463
3,588,1.2263224124908447
3,593,0.23551297187805176
3,594,0.23096990585327148
3,603,0.3310549259185791
3,619,-0.5102081298828125
3,629,-0.99655914306640625
3,630,0.20808243751525879
3,637,-0.58874416351318359
3,640,0.42244982719421387
3,643,-0.13926172256469727
3,645,0.48092460632324219
3,647,-0.92513227462768555
3,655,0.72267031669616699
3,666,-0.13875102996826172
3,667,-0.18711590766906738
3,668,-0.03062129020690918
3,669,-0.05719304084777832
3,672,0.090104579925537109
3,676,0.10887718200683594
3,683,0.44663834571838379
3,685,1.1295454502105713
3,686,0.3774559497833252
3,693,0.11343932151794434
3,699,1.1030905246734619
3,700,0.31743669509887695
3,704,0.43793272972106934
3,714,0.16509222984313965
3,715,-0.12726330757141113
3,717,-0.33621859550476074
3,720,0.48714852333068848
3,726,1.0340597629547119
3,730,0.0040032863616943359
3,733,0.13006114959716797
3,736,0.020266294479370117
3,738,0.082427501678466797
3,740,1.8268148899078369
3,743,-1.6821563243865967
3,746,0.20617341995239258
