fold,row,Predicted_log10FC
5,153,3.8420884609222412
5,156,2.9320807456970215
5,157,2.4211387634277344
5,165,1.4550271034240723
5,166,1.0959491729736328
5,176,0.0065354425460100174
5,178,0.47849953174591064
5,181,0.55922114849090576
5,190,0.17742300033569336
5,196,0.25401389598846436
5,199,-0.4748140275478363
5,205,-0.5408252477645874
5,206,0.53413355350494385
5,208,0.82715189456939697
5,210,0.96352612972259521
5,211,0.38006395101547241
5,213,0.74766421318054199
5,215,0.9577440619468689
5,223,2.2287411689758301
5,226,1.6410139799118042
5,229,3.0739498138427734
5,231,0.36053705215454102
5,232,1.4767186641693115
5,236,1.427711009979248
5,243,1.798275351524353
5,248,0.77527332305908203
5,252,0.2394973486661911
5,253,0.46966725587844849
5,260,0.74064850807189941
5,261,1.2749191522598267
5,272,-0.088641084730625153
5,274,0.40213808417320251
5,286,-0.098434090614318848
5,316,-2.0270187854766846
5,320,-1.1762529611587524
5,325,-1.005861759185791
5,331,0.013032400980591774
5,332,-1.9135000705718994
5,334,-2.3962244987487793
5,339,-1.0264682769775391
5,345,1.7282674312591553
5,359,1.798275351524353
5,360,1.171272873878479
5,366,-1.6570321321487427
5,367,-0.97949743270874023
5,372,-0.22183345258235931
5,373,-0.12863470613956451
5,375,0.15589034557342529
5,376,-0.65817362070083618
5,378,-0.58809715509414673
5,382,0.63173699378967285
5,388,0.39170724153518677
5,392,0.56214481592178345
5,404,1.798275351524353
5,412,0.48999470472335815
5,418,0.71912962198257446
5,420,0.60686254501342773
5,429,0.8483203649520874
5,431,1.294758677482605
5,435,0.91829508543014526
5,436,1.1628421545028687
5,439,1.0304533243179321
5,444,1.9100257158279419
5,451,1.0759751796722412
5,459,0.021091964095830917
5,461,1.0367462635040283
5,463,1.0211591720581055
5,465,1.3266288042068481
5,467,2.7946634292602539
5,468,2.7060782909393311
5,479,1.171272873878479
5,481,4.2236599922180176
5,488,3.3795039653778076
5,493,3.444730281829834
5,498,1.9788854122161865
5,499,2.6597061157226562
5,511,2.1410679817199707
5,517,1.798275351524353
5,523,-0.037602588534355164
5,531,1.9493918418884277
5,535,2.1097171306610107
5,538,2.2394576072692871
5,541,2.289637565612793
5,544,1.6801586151123047
5,546,2.257601261138916
5,551,2.1241371631622314
5,553,1.7617757320404053
5,554,2.074091911315918
5,558,-0.01933886855840683
5,560,1.7756645679473877
5,563,2.3010075092315674
5,564,2.4149458408355713
5,567,1.9100257158279419
5,579,2.3024206161499023
5,584,-0.01933886855840683
5,591,0.0065354425460100174
5,610,-0.15470074117183685
5,617,-0.024453761056065559
5,634,-0.75673037767410278
5,639,-1.0422722101211548
5,642,-0.17841385304927826
5,644,-0.48354005813598633
5,646,0.32791393995285034
5,649,-0.80364668369293213
5,659,0.68445360660552979
5,660,0.81883329153060913
5,664,1.0416214466094971
5,684,-0.10542149096727371
5,688,-0.67873454093933105
5,689,-0.41744536161422729
5,690,0.5183941125869751
5,697,0.11637643724679947
5,702,0.60315489768981934
5,709,0.27778556942939758
5,716,-0.24310176074504852
5,719,1.6596235036849976
5,721,0.22589373588562012
5,732,0.56638634204864502
5,734,2.2808027267456055
5,737,-0.28066161274909973
5,742,0.23568095266819
5,744,0.084355227649211884
5,748,0.948955237865448
5,749,0.20829619467258453
5,751,-0.19337090849876404
5,763,-0.29319125413894653
5,764,-2.956779956817627
5,774,5.4154770623426884e-05
5,777,0.28655087947845459
5,780,-0.066433124244213104
5,801,-0.089150339365005493
